Header	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__5'-nucleotidase_family_protein_in_cluster_with_NagD-like_phosphatase	35	18	28	8	7	10	785	1104	71	793	857	769	322	1122	1424	891	1177	876	1506	1253	1333	1532	11
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Adenine_deaminase_(EC_3.5.4.2)	31	7	20	9	487	15	699	797	283	338	462	700	199	726	898	218	390	371	1115	969	948	923	7
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Adenine_phosphoribosyltransferase_(EC_2.4.2.7)	1145	634	1017	1048	144	782	836	306	167	348	172	142	110	336	350	251	390	252	394	319	412	474	11
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Adenosine_deaminase_(EC_3.5.4.4)	0	12	0	1	186	0	606	5	2	45	3	9	31	7	5	0	0	0	0	0	0	1	1
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Adenylate_kinase_(EC_2.7.4.3)	894	492	624	798	155	602	1055	1015	460	951	639	813	371	1190	1499	744	1032	722	1501	1206	1111	1538	14
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Adenylosuccinate_lyase_(EC_4.3.2.2)	2514	1509	1941	2308	325	1846	1502	1605	632	1530	1215	932	408	1709	1821	1298	1899	1231	2217	1791	1893	2211	58
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Adenylosuccinate_synthetase_(EC_6.3.4.4)	2820	1570	2162	2453	452	1922	2871	2169	811	1638	1428	1570	1024	2557	2992	1765	2216	1527	2602	2267	2312	3896	35
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__AMP_nucleosidase_(EC_3.2.2.4)	0	0	0	22	203	3	0	0	0	0	0	0	43	0	0	4	0	2	2	0	1	155	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Deoxyadenosine_kinase_(EC_2.7.1.76)	1	21	1	8	1	1	83	824	82	517	781	708	327	923	1504	729	997	597	1162	1008	1068	1063	19
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Deoxyguanosine_kinase_(EC_2.7.1.113)	1	2	1	1	4	0	416	311	17	164	339	313	76	304	547	232	348	275	492	384	328	565	7
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__GMP_reductase	8	9	0	2	0	1	642	995	355	1347	1027	555	335	1023	1068	1032	1206	1020	1146	981	1201	1585	199
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__GMP_reductase_(EC_1.7.1.7)	0	0	0	1	179	0	0	61	406	65	43	4	29	48	23	27	51	13	68	16	27	59	15
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Inosine-5'-monophosphate_dehydrogenase_(EC_1.1.1.205)	3779	2140	3017	3506	375	2794	2974	2182	1124	1257	1811	1534	869	2628	2600	1737	2627	1708	3121	2725	2764	3925	72
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Inosine-guanosine_kinase_(EC_2.7.1.73)	0	0	0	0	294	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Inosine-uridine_preferring_nucleoside_hydrolase_(EC_3.2.2.1)	2797	1569	2060	2490	490	2121	1659	30	2	137	9	29	84	32	113	11	10	0	9	9	44	433	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Nucleotide_pyrophosphatase_(EC_3.6.1.9)	22	8	12	2	0	4	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Possible_hypoxanthine_oxidase_XdhD_(EC_1.-.-.-)	0	0	0	0	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__preQ1-regulated_inosine-uridine_nucleoside_hydrolase_(EC_3.2.2.1)	0	0	0	0	2	0	234	498	41	379	422	378	153	610	714	484	570	420	994	776	679	609	15
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Purine_trans_deoxyribosylase_(Nucleoside_deoxyribosyltransferase-I)_(EC_2.4.2.6)	0	5	4	1	1	1	9	266	21	248	282	167	104	265	357	290	324	257	420	326	249	272	2
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Xanthine_phosphoribosyltransferase_(EC_2.4.2.22)	604	340	424	470	23	438	478	434	317	443	240	241	119	539	567	342	524	290	633	475	661	847	15
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_conversions;g__Xanthine-guanine_phosphoribosyltransferase_(EC_2.4.2.22)	0	0	0	8	84	0	0	0	2	0	0	0	28	0	0	3	0	0	2	0	0	69	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_nucleotide_synthesis_regulator;g__Purine_nucleotide_synthesis_repressor	0	0	0	0	171	0	0	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_Utilization;g__Cytosine/purine/uracil/thiamine/allantoin_permease_family_protein	1	3	1	0	316	1	410	16	0	41	3	12	89	7	2	1	0	0	0	0	3	3	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_Utilization;g__Guanine_deaminase_(EC_3.5.4.3)	1	0	0	24	212	2	0	0	1058	0	0	0	17	0	0	0	0	0	0	0	0	1	2
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_Utilization;g__Guanine-hypoxanthine_permease	0	0	0	0	313	0	0	15	7	102	4	26	84	13	22	2	22	6	66	31	52	23	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_Utilization;g__Xanthine_and_CO_dehydrogenases_maturation_factor_XdhC/CoxF_family	0	0	0	0	55	0	0	0	1018	0	0	0	0	0	0	0	0	0	2	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_Utilization;g__Xanthine_dehydrogenase_iron-sulfur_subunit_(EC_1.17.1.4)	12	1	7	1	122	1	0	0	320	0	0	0	6	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_Utilization;g__Xanthine_dehydrogenase_molybdenum_binding_subunit_(EC_1.17.1.4)	69	22	33	57	466	11	103	0	2543	0	1	0	47	6	0	1	0	0	0	0	0	3	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_Utilization;g__Xanthine_permease	2942	1863	2452	2731	426	2220	2464	820	91	962	593	548	305	1047	1250	739	986	741	1249	1044	1171	1728	44
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_Utilization;g__Xanthine/uracil/thiamine/ascorbate_permease_family_protein	2792	1685	2107	2485	677	2211	2300	2084	1456	1772	1855	1476	675	2422	2789	1697	2526	1547	3338	2496	2758	1184	52
c__Nucleosides_and_Nucleotides;o__Purines;f__Purine_Utilization;g__XdhC_protein_(assists_in_molybdopterin_insertion_into_xanthine_dehydrogenase)	21	6	13	17	1	7	373	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Xanthine_Metabolism_in_Bacteria;g__Hypoxanthine/guanine_permease_PbuG	16	5	8	9	0	4	202	23	0	20	4	7	16	102	170	35	36	2	20	63	115	712	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Xanthine_Metabolism_in_Bacteria;g__Nucleoside_permease_NupC	0	0	0	1	229	0	0	784	26	466	563	782	294	1193	1500	477	865	521	1469	1289	1371	1171	14
c__Nucleosides_and_Nucleotides;o__Purines;f__Xanthosine_utilization_(xap_region);g__Xanthosine_permease	0	0	0	0	203	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Purines;f__Xanthosine_utilization_(xap_region);g__Xanthosine_phosphorylase_(EC_2.4.2.1)	0	0	0	0	306	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__De_Novo_Pyrimidine_Synthesis;g__Aspartate_carbamoyltransferase_(EC_2.1.3.2)	1690	998	1205	1390	293	1273	1403	1358	744	1367	813	896	355	1365	1826	1008	1288	1016	2069	1753	1302	1884	18
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__De_Novo_Pyrimidine_Synthesis;g__Aspartate_carbamoyltransferase_regulatory_chain_(PyrI)	651	315	437	631	94	446	302	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__De_Novo_Pyrimidine_Synthesis;g__Carbamoyl-phosphate_synthase_large_chain_(EC_6.3.5.5)	4270	2406	3287	3775	773	3010	2213	2048	1342	1862	997	1351	644	2275	2997	1487	2262	1553	3129	2590	2550	3828	29
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__De_Novo_Pyrimidine_Synthesis;g__Dihydroorotate_dehydrogenase_electron_transfer_subunit_(EC_1.3.3.1)	1205	698	930	1085	29	923	925	632	286	530	388	434	133	751	788	550	578	445	931	732	791	806	15
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__De_Novo_Pyrimidine_Synthesis;g__Orotidine_5'-phosphate_decarboxylase_(EC_4.1.1.23)	1408	846	1141	1302	112	1077	1059	879	54	774	589	549	168	993	1248	663	875	616	1508	1008	1124	1272	6
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__De_Novo_Pyrimidine_Synthesis;g__Pyrimidine_operon_regulatory_protein_PyrR	5	0	3	0	0	1	0	0	24	1	1	1	1	3	1	1	11	3	16	4	10	55	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Novel_non-oxidative_pathway_of_Uracil_catabolism;g__Beta-ureidopropionase_(EC_3.5.1.6)	0	0	0	16	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	1	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Novel_non-oxidative_pathway_of_Uracil_catabolism;g__Dihydropyrimidinase_(EC_3.5.2.2)	0	0	0	28	0	0	0	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Novel_non-oxidative_pathway_of_Uracil_catabolism;g__Dihydropyrimidine_dehydrogenase_[NADP+]_(EC_1.3.1.2)	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Novel_non-oxidative_pathway_of_Uracil_catabolism;g__Urease_beta_subunit_(EC_3.5.1.5)	458	232	438	502	10	295	313	3	1	2	2	3	6	40	1	2	2	1	5	29	50	220	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Novel_non-oxidative_pathway_of_Uracil_catabolism;g__Urease_gamma_subunit_(EC_3.5.1.5)	929	516	638	800	27	638	384	1	0	1	0	3	14	30	2	3	2	0	6	19	42	141	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Novel_non-oxidative_pathway_of_Uracil_catabolism;g__Uridine_kinase_(EC_2.7.1.48)	16	8	6	6	77	4	327	322	15	189	344	312	162	455	788	183	270	190	777	582	519	485	1
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__pyrimidine_conversions;g__2'3'-cyclic-nucleotide_2'-phosphodiesterase_(EC_3.1.4.16)	1792	913	1198	1396	360	1204	3142	118	21	182	10	46	151	176	550	41	43	1	32	62	184	1216	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__pyrimidine_conversions;g__Bis(5'-nucleosyl)-tetraphosphatase_(asymmetrical)_(EC_3.6.1.17)	409	254	343	406	9	351	192	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__pyrimidine_conversions;g__CTP_synthase_(EC_6.3.4.2)	1653	931	1256	1417	415	1212	1972	1768	1255	1462	1417	1512	702	2142	2691	1521	2154	1604	2927	2427	2231	2383	29
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__pyrimidine_conversions;g__Cytidine_deaminase_(EC_3.5.4.5)	16	9	7	3	175	6	225	667	357	713	571	431	236	716	796	558	705	539	913	769	724	1019	14
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__pyrimidine_conversions;g__Cytidylate_kinase_(EC_2.7.4.14)	13	8	8	16	129	4	309	926	99	980	726	514	275	993	946	911	1170	801	1135	990	1207	1542	20
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__pyrimidine_conversions;g__Cytosine_deaminase_(EC_3.5.4.1)	0	1	2	26	500	2	1248	0	8	0	0	0	71	24	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__pyrimidine_conversions;g__Deoxycytidine_triphosphate_deaminase_(EC_3.5.4.13)	694	378	481	545	166	488	326	0	0	0	0	0	29	0	0	2	42	0	3	0	0	48	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__pyrimidine_conversions;g__Nucleoside_diphosphate_kinase_(EC_2.7.4.6)	22	6	31	11	60	6	247	542	248	728	571	313	198	694	543	636	805	555	826	657	822	1223	11
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__pyrimidine_conversions;g__Thioredoxin_reductase_(EC_1.8.1.9)	1326	782	917	1034	65	936	1209	306	75	741	714	303	375	1049	620	761	1125	244	1502	556	1085	986	6
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__pyrimidine_conversions;g__Thymidine_kinase_(EC_2.7.1.21)	0	1	0	0	74	0	45	3	0	1	6	2	13	27	16	4	11	0	12	42	81	320	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__pyrimidine_conversions;g__Uridine_kinase_(EC_2.7.1.48)_[C1]	10	1	3	1	21	1	150	548	19	277	339	480	200	615	728	280	368	341	698	755	813	824	1
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__pyrimidine_conversions;g__Uridine_phosphorylase_(EC_2.4.2.3)	0	6	0	2	273	2	24	13	4	17	0	19	79	5	2	1	0	0	0	1	0	12	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Possible_hydrolase_or_acyltransferase_RutD_in_novel_pyrimidine_catabolism_pathway	0	0	0	0	191	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Possible_pyrimidine_permease_in_reductive_pathway	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Possible_ring-opening_amidohydrolase_RutC_in_novel_pyrimidine_catabolism_pathway	0	0	0	0	47	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Predicted_amidohydrolase_RutB_in_novel_pyrimidine_catabolism_pathway	1	0	0	0	169	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Predicted_flavin_reductase_RutF_in_novel_pyrimidine_catabolism_pathway	0	0	0	0	91	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Predicted_monooxygenase_RutA_in_novel_pyrimidine_catabolism_pathway	0	0	0	0	266	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Predicted_reductase_RutE_in_novel_pyrimidine_catabolism_pathway	0	0	0	0	117	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Pyridine_nucleotide-disulphide_oxidoreductase_associated_with_reductive_pyrimidine_catabolism	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Pyrimidine_ABC_transporter_ATP-binding_protein	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Pyrimidine_ABC_transporter_substrate-binding_component	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Pyrimidine_ABC_transporter_transmembrane_component_1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Pyrimidine_ABC_transporter_transmembrane_component_2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Transcriptional_regulator_RutR_of_pyrimidine_catabolism_(TetR_family)	1	0	2	7	199	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
c__Nucleosides_and_Nucleotides;o__Pyrimidines;f__Pyrimidine_utilization;g__Uracil_permease	37	19	26	27	543	11	900	1893	819	1543	961	1136	480	1992	2495	1323	1867	1392	2556	2243	2002	2358	23
c__Phages_Prophages_Transposable_elements_Plasmids;o__Gene_Transfer_Agent_(GTA);f__Gene_Transfer_Agent;g__Gene_Transfer_Agent_associated_protein_Atu0955	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Gene_Transfer_Agent_(GTA);f__Gene_Transfer_Agent;g__Gene_Transfer_Agent_host_specificity_protein	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Gene_Transfer_Agent_(GTA);f__Gene_Transfer_Agent;g__Gene_Transfer_Agent_prohead_protease	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Gene_Transfer_Agent_(GTA);f__Gene_Transfer_Agent;g__Gene_Transfer_Agent_tail_protein	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Gene_Transfer_Agent_(GTA);f__Gene_Transfer_Agent;g__Gene_Transfer_Agent_terminase_protein	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__NULL;f__Integrons;g__Integron_integrase	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__NULL;f__Integrons;g__Integron_integrase_IntI1	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Listeria_Pathogenicity_Island_LIPI-1_extended;g__Phosphatidylinositol-specific_phospholipase_C_(EC_4.6.1.13)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Listeria_Pathogenicity_Island_LIPI-1_extended;g__Thiol-activated_cytolysin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Listeria_Pathogenicity_Island_LIPI-1_extended;g__virulence_cluster_protein_B_VclB	0	0	0	0	0	0	0	1	4	0	11	69	0	44	153	87	7	109	1	30	0	146	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Listeria_Pathogenicity_Island_LIPI-1_extended;g__Zinc_metalloproteinase_precursor_(EC_3.4.24.29)	0	0	0	1	1	0	49	3	0	2	7	3	0	32	2	8	10	0	3	15	47	445	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__CI-like_repressor_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Cro-like_repressor_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	80	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Degenerate_integrase_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	17	3	0	1	3	2	0	40	1	1	3	0	10	19	42	208	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__GMP_synthase_[glutamine-hydrolyzing]_(EC_6.3.5.2)	2909	1545	2409	2657	385	2191	2405	1018	847	1590	1942	650	832	2454	1367	1789	2560	681	2948	1359	2558	2304	78
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAR0371_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAR0372_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	10	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAR0385_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	2	0	337	32	0	19	0	0	1	0	11	3	51	0	1	0	1	891	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAV0787_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	2	2	0	1	0	14	32	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAV0788_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAV0789_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	5	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAV0790_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAV0791_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAV0792_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAV0794_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAV0796_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAV0798_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	4	0	0	3	1	0	3	1	4	2	2	0	0	0	1	11	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAV0799_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	1	0	0	2	0	0	1	0	10	0	0	0	0	0	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAV0801_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	3	1	2	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Hypothetical_SAV2026_homolog_in_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	10	23	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Integrase_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	22	9	0	26	7	1	12	24	61	11	5	0	14	18	56	134	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Putative_DNA_helicase_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Putative_primase_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__Putative_terminase_superantigen-encoding_pathogenicity_islands_SaPI	0	0	0	0	0	0	18	6	1	24	0	2	5	2	34	0	0	0	0	20	0	0	0
c__Phages_Prophages_Transposable_elements_Plasmids;o__Pathogenicity_islands;f__Staphylococcal_pathogenicity_islands_SaPI;g__SSU_ribosomal_protein_S18p	292	92	192	114	65	191	368	244	133	178	148	166	112	308	276	182	295	175	332	258	343	537	2
